Date,StoreID,Sales,Region,DataType
2020-11-20,2,1848.388456329723,North,Historical
2020-11-21,2,1995.9301058316528,North,Historical
2020-11-22,2,3041.792539606471,North,Historical
2020-11-23,2,2763.260506513938,North,Historical
2020-11-24,2,2911.556415936692,North,Historical
2020-11-25,2,2561.076879009482,North,Historical
2020-11-26,2,2926.773904045394,North,Historical
2020-11-27,2,2544.8317720749487,North,Historical
2020-11-28,2,2876.1089888048255,North,Historical
2020-11-29,2,2214.6442974677375,North,Historical
2020-11-30,2,2649.5959229446025,North,Historical
2020-12-01,2,2499.0665664766157,North,Historical
2020-12-02,2,2532.6707693054886,North,Historical
2020-12-03,2,2389.123838306479,North,Historical
2020-12-04,2,2367.720969795963,North,Historical
2020-12-05,2,2041.12296880705,North,Historical
2020-12-06,2,2155.596605417856,North,Historical
2020-12-07,2,2339.251612332272,North,Historical
2020-12-08,2,2379.822337283615,North,Historical
2020-12-09,2,2403.6676417031767,North,Historical
2020-12-10,2,2679.1390951634075,North,Historical
2020-12-11,2,2146.638061235218,North,Historical
2020-12-12,2,2127.698032091069,North,Historical
2020-12-13,2,2154.5264092661705,North,Historical
2020-12-14,2,2517.160639197897,North,Historical
2020-12-15,2,2824.3947687110867,North,Historical
2020-12-16,2,2656.5602135917866,North,Historical
2020-12-17,2,2751.6052938520274,North,Historical
2020-12-18,2,2346.7990953475028,North,Historical
2020-12-19,2,2391.660106847482,North,Historical
2020-12-20,2,2951.6860143475324,North,Historical
2020-12-21,2,2878.1582077417424,North,Historical
2020-12-22,2,2439.346589341079,North,Historical
2020-12-23,2,2491.379301273404,North,Historical
2020-12-24,2,3817.7152301396736,North,Historical
2020-12-25,2,4094.0380694861224,North,Historical
2020-12-26,2,2382.8144199851263,North,Historical
2020-12-27,2,2779.100804517452,North,Historical
2020-12-28,2,2502.2650109324823,North,Historical
2020-12-29,2,2912.5186047907237,North,Historical
2020-12-30,2,2702.5273004903934,North,Historical
2020-12-31,2,3639.2685591057066,North,Historical
2021-01-01,2,2939.0848744535465,North,Historical
2021-01-02,2,2988.3199145221324,North,Historical
2021-01-03,2,2536.2704334470795,North,Historical
2021-01-04,2,2817.608531579091,North,Historical
2021-01-05,2,3202.4057957191008,North,Historical
2021-01-06,2,3963.077416531946,North,Historical
2021-01-07,2,3413.350594687716,North,Historical
2021-01-08,2,2687.1259440519466,North,Historical
2021-01-09,2,3077.7474423605477,North,Historical
2021-01-10,2,2815.394431848636,North,Historical
2021-01-11,2,2979.110344805354,North,Historical
2021-01-12,2,3035.9188159478244,North,Historical
2021-01-13,2,3126.30572779769,North,Historical
2021-01-14,2,3128.9564708032613,North,Historical
2021-01-15,2,2969.3607341257107,North,Historical
2021-01-16,2,2893.0149102301975,North,Historical
2021-01-17,2,3267.1384098678163,North,Historical
2021-01-18,2,3070.2263108815814,North,Historical
2021-01-19,2,3143.9038102874983,North,Historical
2021-01-20,2,3433.838901948526,North,Historical
2021-01-21,2,3255.379376579135,North,Historical
2021-01-22,2,2877.8130358078392,North,Historical
2021-01-23,2,2957.1665572374723,North,Historical
2021-01-24,2,2594.998038801686,North,Historical
2021-01-25,2,2518.4882679247476,North,Historical
2021-01-26,2,3099.344052008991,North,Historical
2021-01-27,2,3171.4424951915544,North,Historical
2021-01-28,2,2871.065327560753,North,Historical
2021-01-29,2,2688.629128619493,North,Historical
2021-01-30,2,2828.4955253099065,North,Historical
2021-01-31,2,3135.8719615996906,North,Historical
2021-02-01,2,3136.2918396090104,North,Historical
2021-02-02,2,3344.2033321433,North,Historical
2021-02-03,2,3456.957564774232,North,Historical
2021-02-04,2,3735.378819887409,North,Historical
2021-02-05,2,3098.5834632272827,North,Historical
2021-02-06,2,2901.3855983290723,North,Historical
2021-02-07,2,3260.6349106426937,North,Historical
2021-02-08,2,3087.6379980489437,North,Historical
2021-02-09,2,3079.4628807191248,North,Historical
2021-02-10,2,3457.495159334093,North,Historical
2021-02-11,2,2978.7302112958128,North,Historical
2021-02-12,2,3145.8124020733712,North,Historical
2021-02-13,2,2980.8279165353474,North,Historical
2021-02-14,2,3503.3994819431873,North,Historical
2021-02-15,2,3484.153409117214,North,Historical
2021-02-16,2,3445.3980199044413,North,Historical
2021-02-17,2,3432.602219208502,North,Historical
2021-02-18,2,3140.267217583829,North,Historical
2021-02-19,2,3593.588933879963,North,Historical
2021-02-20,2,2774.721177154015,North,Historical
2021-02-21,2,2971.186402365552,North,Historical
2021-02-22,2,2986.420036171873,North,Historical
2021-02-23,2,3512.0561556060397,North,Historical
2021-02-24,2,2944.915219575147,North,Historical
2021-02-25,2,3178.2711112156935,North,Historical
2021-02-26,2,3381.0468014936023,North,Historical
2021-02-27,2,2632.7431012934812,North,Historical
2021-02-28,2,2785.5653744577244,North,Historical
2021-03-01,2,3342.9230234378574,North,Historical
2021-03-02,2,3614.7934267774895,North,Historical
2021-03-03,2,3674.317344887322,North,Historical
2021-03-04,2,3480.8975284829207,North,Historical
2021-03-05,2,3013.2864175213626,North,Historical
2021-03-06,2,3359.578921835029,North,Historical
2021-03-07,2,3149.161667185606,North,Historical
2021-03-08,2,3697.6542634261123,North,Historical
2021-03-09,2,3315.0961474830738,North,Historical
2021-03-10,2,3211.6971258974863,North,Historical
2021-03-11,2,3365.746419080389,North,Historical
2021-03-12,2,3086.600380544189,North,Historical
2021-03-13,2,3223.9305544817144,North,Historical
2021-03-14,2,2874.229366739612,North,Historical
2021-03-15,2,3323.4930031578047,North,Historical
2021-03-16,2,3533.6271641570693,North,Historical
2021-03-17,2,3448.1164907339726,North,Historical
2021-03-18,2,3381.5661784733484,North,Historical
2021-03-19,2,3030.4593124431844,North,Historical
2021-03-20,2,3154.8738504822772,North,Historical
2021-03-21,2,3080.9723053389766,North,Historical
2021-03-22,2,3385.087392739557,North,Historical
2021-03-23,2,3825.354749767466,North,Historical
2021-03-24,2,3376.5910769885386,North,Historical
2021-03-25,2,3286.319596047857,North,Historical
2021-03-26,2,3918.5439503640887,North,Historical
2021-03-27,2,3627.5655398160056,North,Historical
2021-03-28,2,3653.901240895572,North,Historical
2021-03-29,2,3290.112227453835,North,Historical
2021-03-30,2,3141.0129173961204,North,Historical
2021-03-31,2,3260.988704290346,North,Historical
2021-04-01,2,3186.104197279984,North,Historical
2021-04-02,2,3480.3655243586472,North,Historical
2021-04-03,2,3009.9652738539353,North,Historical
2021-04-04,2,3121.8277784692787,North,Historical
2021-04-05,2,3519.429515381767,North,Historical
2021-04-06,2,3484.252940025487,North,Historical
2021-04-07,2,3229.246494738737,North,Historical
2021-04-08,2,3685.2345449478353,North,Historical
2021-04-09,2,3527.721664118727,North,Historical
2021-04-10,2,3076.6963373321923,North,Historical
2021-04-11,2,3111.049365644492,North,Historical
2021-04-12,2,3719.3042415389396,North,Historical
2021-04-13,2,3374.6737414221984,North,Historical
2021-04-14,2,3613.575514105219,North,Historical
2021-04-15,2,3865.4686598720873,North,Historical
2021-04-16,2,3487.9849465093534,North,Historical
2021-04-17,2,2942.131197954866,North,Historical
2021-04-18,2,3231.863738134019,North,Historical
2021-04-19,2,3553.5562008876536,North,Historical
2021-04-20,2,3673.0629088083083,North,Historical
2021-04-21,2,3720.8368882239206,North,Historical
2021-04-22,2,3269.0380976010924,North,Historical
2021-04-23,2,3204.985077504591,North,Historical
2021-04-24,2,3328.0262984793176,North,Historical
2021-04-25,2,3134.4217489173716,North,Historical
2021-04-26,2,3549.2758659134106,North,Historical
2021-04-27,2,3518.8950017953266,North,Historical
2021-04-28,2,3274.2867764977195,North,Historical
2021-04-29,2,3364.9549217631597,North,Historical
2021-04-30,2,3185.7917814820767,North,Historical
2021-05-01,2,2842.6485941418005,North,Historical
2021-05-02,2,2725.1539408941717,North,Historical
2021-05-03,2,2902.0085066171755,North,Historical
2021-05-04,2,2993.1911496099524,North,Historical
2021-05-05,2,3020.778241967561,North,Historical
2021-05-06,2,3146.8290426691533,North,Historical
2021-05-07,2,3123.119739353032,North,Historical
2021-05-08,2,2744.8948870066415,North,Historical
2021-05-09,2,3066.1639492791383,North,Historical
2021-05-10,2,2978.215224108294,North,Historical
2021-05-11,2,3217.113659349811,North,Historical
2021-05-12,2,3321.0243860610076,North,Historical
2021-05-13,2,3158.711447676138,North,Historical
2021-05-14,2,3096.066938903169,North,Historical
2021-05-15,2,3395.347187119358,North,Historical
2021-05-16,2,3391.1140286048776,North,Historical
2021-05-17,2,3383.6743223863114,North,Historical
2021-05-18,2,3104.8356016646385,North,Historical
2021-05-19,2,3134.1413799056013,North,Historical
2021-05-20,2,3234.602404295017,North,Historical
2021-05-21,2,3487.1840160684965,North,Historical
2021-05-22,2,2820.440998754465,North,Historical
2021-05-23,2,2754.9637043486755,North,Historical
2021-05-24,2,2887.213053200639,North,Historical
2021-05-25,2,3450.8357435909115,North,Historical
2021-05-26,2,3097.066747728557,North,Historical
2021-05-27,2,3482.420351008792,North,Historical
2021-05-28,2,2892.4378288492503,North,Historical
2021-05-29,2,3191.233542702434,North,Historical
2021-05-30,2,2821.88814768594,North,Historical
2021-05-31,2,2993.931957645149,North,Historical
2021-06-01,2,3306.676808320056,North,Historical
2021-06-02,2,3057.0315333743965,North,Historical
2021-06-03,2,2924.2675773680403,North,Historical
2021-06-04,2,2819.894655181344,North,Historical
2021-06-05,2,2443.6855649522417,North,Historical
2021-06-06,2,2901.136373215184,North,Historical
2021-06-07,2,2605.099614526489,North,Historical
2021-06-08,2,3250.119393970127,North,Historical
2021-06-09,2,3393.229547608254,North,Historical
2021-06-10,2,2761.3179061296173,North,Historical
2021-06-11,2,2718.8189010347396,North,Historical
2021-06-12,2,2430.24594238526,North,Historical
2021-06-13,2,2597.136901808378,North,Historical
2021-06-14,2,2925.740571330152,North,Historical
2021-06-15,2,3075.915402785809,North,Historical
2021-06-16,2,2735.773703495841,North,Historical
2021-06-17,2,2768.015927591662,North,Historical
2021-06-18,2,2517.0678004517104,North,Historical
2021-06-19,2,2523.231422943263,North,Historical
2021-06-20,2,2868.819198771419,North,Historical
2021-06-21,2,2892.4743671639367,North,Historical
2021-06-22,2,2984.3648244340006,North,Historical
2021-06-23,2,3069.6326259543935,North,Historical
2021-06-24,2,3108.2030185761682,North,Historical
2021-06-25,2,2732.757209120523,North,Historical
2021-06-26,2,2198.3409984454424,North,Historical
2021-06-27,2,2186.940898348182,North,Historical
2021-06-28,2,3122.3930340128177,North,Historical
2021-06-29,2,2795.913163241736,North,Historical
2021-06-30,2,2530.7341283530873,North,Historical
2021-07-01,2,2372.570114527551,North,Historical
2021-07-02,2,2562.2036875854174,North,Historical
2021-07-03,2,2215.595661807526,North,Historical
2021-07-04,2,2880.062867743329,North,Historical
2021-07-05,2,2541.3396297693203,North,Historical
2021-07-06,2,2328.108507470305,North,Historical
2021-07-07,2,2688.7564172373986,North,Historical
2021-07-08,2,2407.9075139406655,North,Historical
2021-07-09,2,2282.614457383938,North,Historical
2021-07-10,2,2488.0809407093757,North,Historical
2021-07-11,2,2352.0376116358707,North,Historical
2021-07-12,2,2854.977919689883,North,Historical
2021-07-13,2,2572.3576964876875,North,Historical
2021-07-14,2,2795.3687429154907,North,Historical
2021-07-15,2,2745.478473746803,North,Historical
2021-07-16,2,2518.807821931072,North,Historical
2021-07-17,2,2461.161684910489,North,Historical
2021-07-18,2,2224.727404917642,North,Historical
2021-07-19,2,2422.529405295616,North,Historical
2021-07-20,2,2808.4289530472975,North,Historical
2021-07-21,2,2609.732266661623,North,Historical
2021-07-22,2,2553.5206775460824,North,Historical
2021-07-23,2,2321.679435929796,North,Historical
2021-07-24,2,2772.8842903565182,North,Historical
2021-07-25,2,2334.7238141815133,North,Historical
2021-07-26,2,2434.3490936969197,North,Historical
2021-07-27,2,2489.705413269112,North,Historical
2021-07-28,2,2079.4632977481588,North,Historical
2021-07-29,2,2204.669500960677,North,Historical
2021-07-30,2,2288.7818865014387,North,Historical
2021-07-31,2,2048.8410932323404,North,Historical
2021-08-01,2,1854.3144501313748,North,Historical
2021-08-02,2,2298.954431813524,North,Historical
2021-08-03,2,2246.290506921816,North,Historical
2021-08-04,2,2345.535430344964,North,Historical
2021-08-05,2,2230.2047497577882,North,Historical
2021-08-06,2,2132.0689866580083,North,Historical
2021-08-07,2,1702.3489118011562,North,Historical
2021-08-08,2,2101.525543628908,North,Historical
2021-08-09,2,1818.0365793515377,North,Historical
2021-08-10,2,2241.9211085710253,North,Historical
2021-08-11,2,2078.6245350084105,North,Historical
2021-08-12,2,2014.7192443937543,North,Historical
2021-08-13,2,1951.8448617608176,North,Historical
2021-08-14,2,1864.553369739923,North,Historical
2021-08-15,2,1938.337571936188,North,Historical
2021-08-16,2,1919.1512724826162,North,Historical
2021-08-17,2,2283.514947719068,North,Historical
2021-08-18,2,1981.2428582740151,North,Historical
2021-08-19,2,2136.1164765704884,North,Historical
2021-08-20,2,2430.6407067253517,North,Historical
2021-08-21,2,1909.3647174918788,North,Historical
2021-08-22,2,1470.2411551517166,North,Historical
2021-08-23,2,1741.2668734315002,North,Historical
2021-08-24,2,1987.82969377313,North,Historical
2021-08-25,2,1966.6063297033447,North,Historical
2021-08-26,2,1918.7839477395294,North,Historical
2021-08-27,2,1697.731188835145,North,Historical
2021-08-28,2,1605.5658807478585,North,Historical
2021-08-29,2,1726.841916282729,North,Historical
2021-08-30,2,2146.303562304865,North,Historical
2021-08-31,2,2146.748185463742,North,Historical
2021-09-01,2,2084.412583054248,North,Historical
2021-09-02,2,1678.3037431978069,North,Historical
2021-09-03,2,2232.4671269902215,North,Historical
2021-09-04,2,1592.9981793390866,North,Historical
2021-09-05,2,1619.6327774274027,North,Historical
2021-09-06,2,1890.7375862514953,North,Historical
2021-09-07,2,1911.28443920568,North,Historical
2021-09-08,2,2119.474411896965,North,Historical
2021-09-09,2,1887.3359168355719,North,Historical
2021-09-10,2,1765.9056855012218,North,Historical
2021-09-11,2,1428.3561668161644,North,Historical
2021-09-12,2,1341.717026022474,North,Historical
2021-09-13,2,1945.0375215287625,North,Historical
2021-09-14,2,1738.7291860979694,North,Historical
2021-09-15,2,2040.367052354802,North,Historical
2021-09-16,2,1857.961483285586,North,Historical
2021-09-17,2,2209.142747644994,North,Historical
2021-09-18,2,1905.1945164240417,North,Historical
2021-09-19,2,1509.790129443586,North,Historical
2021-09-20,2,1786.2122860668442,North,Historical
2021-09-21,2,1975.8215414535814,North,Historical
2021-09-22,2,1722.6926014096612,North,Historical
2021-09-23,2,1688.0670066303817,North,Historical
2021-09-24,2,1496.0355642155723,North,Historical
2021-09-25,2,1517.3813490536415,North,Historical
2021-09-26,2,1433.6168902890836,North,Historical
2021-09-27,2,1767.045618408024,North,Historical
2021-09-28,2,1972.5485700368613,North,Historical
2021-09-29,2,2318.3973788372027,North,Historical
2021-09-30,2,1781.347764556528,North,Historical
2021-10-01,2,1764.5630206481649,North,Historical
2021-10-02,2,1712.3998224866596,North,Historical
2021-10-03,2,2204.6059929835083,North,Historical
2021-10-04,2,1617.6202242806196,North,Historical
2021-10-05,2,2443.385692461704,North,Historical
2021-10-06,2,2061.7463480931588,North,Historical
2021-10-07,2,2027.975426844388,North,Historical
2021-10-08,2,1752.8769243983606,North,Historical
2021-10-09,2,1682.1401335128323,North,Historical
2021-10-10,2,1610.273873018975,North,Historical
2021-10-11,2,1808.8738993402615,North,Historical
2021-10-12,2,1717.8782497321026,North,Historical
2021-10-13,2,2093.9845111885406,North,Historical
2021-10-14,2,1878.4407461229662,North,Historical
2021-10-15,2,2071.1822107960797,North,Historical
2021-10-16,2,1729.6944992981742,North,Historical
2021-10-17,2,1747.2674513027832,North,Historical
2021-10-18,2,1784.5532074514147,North,Historical
2021-10-19,2,2489.8209159379976,North,Historical
2021-10-20,2,2025.2884672162716,North,Historical
2021-10-21,2,2015.355670730665,North,Historical
2021-10-22,2,1777.557141935444,North,Historical
2021-10-23,2,1690.2620736969573,North,Historical
2021-10-24,2,1672.8367827036684,North,Historical
2021-10-25,2,1764.3237836793753,North,Historical
2021-10-26,2,2299.3436530865433,North,Historical
2021-10-27,2,1796.023874524517,North,Historical
2021-10-28,2,1915.7404862624487,North,Historical
2021-10-29,2,1876.562483046134,North,Historical
2021-10-30,2,1787.8854932614777,North,Historical
2021-10-31,2,2033.1927248074476,North,Historical
2021-11-01,2,2229.277914666619,North,Historical
2021-11-02,2,2236.4890787528384,North,Historical
2021-11-03,2,2790.2099093616075,North,Historical
2021-11-04,2,2159.481326436818,North,Historical
2021-11-05,2,1901.9308213006755,North,Historical
2021-11-06,2,2094.063356400608,North,Historical
2021-11-07,2,1833.577053267574,North,Historical
2021-11-08,2,2050.4802210646094,North,Historical
2021-11-09,2,2877.087207599843,North,Historical
2021-11-10,2,1946.724401623313,North,Historical
2021-11-11,2,2202.4261629104344,North,Historical
2021-11-12,2,2023.6936036876268,North,Historical
2021-11-13,2,1932.2862449553577,North,Historical
2021-11-14,2,1606.867246501943,North,Historical
2021-11-15,2,2105.702464569205,North,Historical
2021-11-16,2,2199.409237512114,North,Historical
2021-11-17,2,2106.591951694768,North,Historical
2021-11-18,2,2258.2435973393417,North,Historical
2021-11-19,2,2349.731506988632,North,Historical
2021-11-20,2,2040.7331268966782,North,Historical
2021-11-21,2,2143.581980257014,North,Historical
2021-11-22,2,2512.274088120585,North,Historical
2021-11-23,2,2755.0088542678536,North,Historical
2021-11-24,2,3105.348853126059,North,Historical
2021-11-25,2,2806.3922211274403,North,Historical
2021-11-26,2,2762.137040162766,North,Historical
2021-11-27,2,2619.7408283407526,North,Historical
2021-11-28,2,2508.012923886266,North,Historical
2021-11-29,2,2166.7511900249183,North,Historical
2021-11-30,2,2445.562379016463,North,Historical
2021-12-01,2,2425.164352944708,North,Historical
2021-12-02,2,2502.4617526213315,North,Historical
2021-12-03,2,2346.743051712526,North,Historical
2021-12-04,2,2341.3701769174004,North,Historical
2021-12-05,2,2458.7210102325116,North,Historical
2021-12-06,2,2409.7790613511775,North,Historical
2021-12-07,2,2916.5755832985706,North,Historical
2021-12-08,2,2700.209499149648,North,Historical
2021-12-09,2,2765.3360483692973,North,Historical
2021-12-10,2,2516.638861291522,North,Historical
2021-12-11,2,2676.6818140838227,North,Historical
2021-12-12,2,2467.389067044095,North,Historical
2021-12-13,2,2422.5804916827083,North,Historical
2021-12-14,2,2682.8063115500527,North,Historical
2021-12-15,2,2758.0826571552248,North,Historical
2021-12-16,2,2652.2516409049695,North,Historical
2021-12-17,2,2418.285283615276,North,Historical
2021-12-18,2,3053.1206461504444,North,Historical
2021-12-19,2,2973.1465830036177,North,Historical
2021-12-20,2,2562.1826053147847,North,Historical
2021-12-21,2,2935.832894658482,North,Historical
2021-12-22,2,3047.9364311617323,North,Historical
2021-12-23,2,2884.862503434336,North,Historical
2021-12-24,2,3834.216997067171,North,Historical
2021-12-25,2,3179.862161920853,North,Historical
2021-12-26,2,2618.287207314201,North,Historical
2021-12-27,2,2671.3940874800846,North,Historical
2021-12-28,2,2927.925496972672,North,Historical
2021-12-29,2,3436.7952043895793,North,Historical
2021-12-30,2,3054.582084301609,North,Historical
2021-12-31,2,3657.6349577883716,North,Historical
2022-01-01,2,3239.2629301654497,North,Historical
2022-01-02,2,2849.0185587897713,North,Historical
2022-01-03,2,2759.7556492156177,North,Historical
2022-01-04,2,3355.827185643474,North,Historical
2022-01-05,2,3338.0895154558057,North,Historical
2022-01-06,2,3027.4488147035777,North,Historical
2022-01-07,2,3188.260824544546,North,Historical
2022-01-08,2,2775.1644374493794,North,Historical
2022-01-09,2,3282.2659149150672,North,Historical
2022-01-10,2,2604.0840437090383,North,Historical
2022-01-11,2,2966.562201105841,North,Historical
2022-01-12,2,3109.4743995617077,North,Historical
2022-01-13,2,2982.60230862778,North,Historical
2022-01-14,2,2986.3403763197575,North,Historical
2022-01-15,2,3081.386213507038,North,Historical
2022-01-16,2,3182.3105821391864,North,Historical
2022-01-17,2,3066.420374793216,North,Historical
2022-01-18,2,3209.541138372061,North,Historical
2022-01-19,2,3279.4009984175514,North,Historical
2022-01-20,2,3011.832263543113,North,Historical
2022-01-21,2,3163.872329358458,North,Historical
2022-01-22,2,2977.349319676593,North,Historical
2022-01-23,2,3140.1257098725596,North,Historical
2022-01-24,2,3083.229377956985,North,Historical
2022-01-25,2,3336.64756068309,North,Historical
2022-01-26,2,3131.2565152424654,North,Historical
2022-01-27,2,2952.5101460893734,North,Historical
2022-01-28,2,2840.5040247593506,North,Historical
2022-01-29,2,2893.088162409795,North,Historical
2022-01-30,2,3463.5302656065346,North,Historical
2022-01-31,2,3133.104790568155,North,Historical
2022-02-01,2,3533.1243180494075,North,Historical
2022-02-02,2,3287.075469391402,North,Historical
2022-02-03,2,3340.726467765006,North,Historical
2022-02-04,2,2892.6816254737655,North,Historical
2022-02-05,2,3174.0385592607245,North,Historical
2022-02-06,2,2585.114893111855,North,Historical
2022-02-07,2,3070.529919799165,North,Historical
2022-02-08,2,3321.8336514444627,North,Historical
2022-02-09,2,3483.150800466567,North,Historical
2022-02-10,2,3130.094079441511,North,Historical
2022-02-11,2,3112.0979938524865,North,Historical
2022-02-12,2,3291.7232671812308,North,Historical
2022-02-13,2,2956.681597831158,North,Historical
2022-02-14,2,3641.191679212641,North,Historical
2022-02-15,2,3469.143227255093,North,Historical
2022-02-16,2,3410.863517008673,North,Historical
2022-02-17,2,2968.813812235972,North,Historical
2022-02-18,2,3111.462351311624,North,Historical
2022-02-19,2,2971.4887239148798,North,Historical
2022-02-20,2,3239.1837415939926,North,Historical
2022-02-21,2,3350.578928650154,North,Historical
2022-02-22,2,3743.906835840072,North,Historical
2022-02-23,2,3167.5291759579045,North,Historical
2022-02-24,2,3330.2651195237227,North,Historical
2022-02-25,2,3112.6787145001545,North,Historical
2022-02-26,2,3319.6093989795268,North,Historical
2022-02-27,2,3031.736131138517,North,Historical
2022-02-28,2,3388.8317667776023,North,Historical
2022-03-01,2,3443.234262625319,North,Historical
2022-03-02,2,3467.2115633442945,North,Historical
2022-03-03,2,3453.779712557474,North,Historical
2022-03-04,2,3151.4713932163563,North,Historical
2022-03-05,2,3043.684512011492,North,Historical
2022-03-06,2,2988.225272413585,North,Historical
2022-03-07,2,3406.951355679452,North,Historical
2022-03-08,2,3404.885982856824,North,Historical
2022-03-09,2,3487.754563589418,North,Historical
2022-03-10,2,3524.884628641661,North,Historical
2022-03-11,2,3736.945977061086,North,Historical
2022-03-12,2,3271.053693427175,North,Historical
2022-03-13,2,3461.7029105187003,North,Historical
2022-03-14,2,3179.777071122245,North,Historical
2022-03-15,2,3327.348022500775,North,Historical
2022-03-16,2,3430.740965385082,North,Historical
2022-03-17,2,3023.56839031257,North,Historical
2022-03-18,2,3457.8798617795924,North,Historical
2022-03-19,2,2974.018678502983,North,Historical
2022-03-20,2,3286.3308986801085,North,Historical
2022-03-21,2,3247.514452234939,North,Historical
2022-03-22,2,3528.758387857233,North,Historical
2022-03-23,2,3604.802335050573,North,Historical
2022-03-24,2,3427.1499277114503,North,Historical
2022-03-25,2,3015.1647533995642,North,Historical
2022-03-26,2,3008.4486835179187,North,Historical
2022-03-27,2,2800.9955028110126,North,Historical
2022-03-28,2,3576.1990441004064,North,Historical
2022-03-29,2,4018.949773745445,North,Historical
2022-03-30,2,3593.5804930874633,North,Historical
2022-03-31,2,2846.9154926329124,North,Historical
2022-04-01,2,3215.155069794166,North,Historical
2022-04-02,2,3427.898081882754,North,Historical
2022-04-03,2,3389.7523233361167,North,Historical
2022-04-04,2,3526.6289056216224,North,Historical
2022-04-05,2,3815.4372430157246,North,Historical
2022-04-06,2,3438.153149461774,North,Historical
2022-04-07,2,3243.82969251748,North,Historical
2022-04-08,2,3261.5759357304946,North,Historical
2022-04-09,2,3602.535795835598,North,Historical
2022-04-10,2,3229.0375644278065,North,Historical
2022-04-11,2,3225.3717641727185,North,Historical
2022-04-12,2,3716.340322129773,North,Historical
2022-04-13,2,3433.588673014763,North,Historical
2022-04-14,2,3863.5254122012434,North,Historical
2022-04-15,2,3315.944307568846,North,Historical
2022-04-16,2,3203.449880103831,North,Historical
2022-04-17,2,3217.5143730303475,North,Historical
2022-04-18,2,3566.774085367952,North,Historical
2022-04-19,2,3707.9438678987344,North,Historical
2022-04-20,2,3625.1290680337643,North,Historical
2022-04-21,2,3379.3328528875018,North,Historical
2022-04-22,2,3290.3985969635037,North,Historical
2022-04-23,2,2829.517434275323,North,Historical
2022-04-24,2,3469.2346654000926,North,Historical
2022-04-25,2,3368.5633236008043,North,Historical
2022-04-26,2,3785.8792829717936,North,Historical
2022-04-27,2,3520.2200031569005,North,Historical
2022-04-28,2,3389.144248308594,North,Historical
2022-04-29,2,3445.2916806235244,North,Historical
2022-04-30,2,3165.2567555480814,North,Historical
2022-05-01,2,3754.461510621061,North,Historical
2022-05-02,2,3071.8054892709847,North,Historical
2022-05-03,2,3376.7807098578564,North,Historical
2022-05-04,2,3544.3775630114737,North,Historical
2022-05-05,2,3129.3981644669493,North,Historical
2022-05-06,2,3179.68613051317,North,Historical
2022-05-07,2,3127.8938669357935,North,Historical
2022-05-08,2,3321.4021748948117,North,Historical
2022-05-09,2,3009.872013465446,North,Historical
2022-05-10,2,3124.7076329776633,North,Historical
2022-05-11,2,3324.528424659632,North,Historical
2022-05-12,2,3122.7923045677644,North,Historical
2022-05-13,2,2801.118373462186,North,Historical
2022-05-14,2,2965.2524443985662,North,Historical
2022-05-15,2,2818.533862470634,North,Historical
2022-05-16,2,2896.241487878605,North,Historical
2022-05-17,2,3067.046428336066,North,Historical
2022-05-18,2,3468.332827953212,North,Historical
2022-05-19,2,2961.272988331452,North,Historical
2022-05-20,2,2984.3994775738133,North,Historical
2022-05-21,2,2928.2862817235273,North,Historical
2022-05-22,2,2782.3913205638473,North,Historical
2022-05-23,2,3040.326141564703,North,Historical
2022-05-24,2,3070.0261515005227,North,Historical
2022-05-25,2,3376.243487063385,North,Historical
2022-05-26,2,3289.091522177351,North,Historical
2022-05-27,2,3161.1867470236584,North,Historical
2022-05-28,2,3190.7352205172097,North,Historical
2022-05-29,2,2751.7029933755207,North,Historical
2022-05-30,2,3743.1222366677966,North,Historical
2022-05-31,2,3215.4512380325823,North,Historical
2022-06-01,2,3638.221114509362,North,Historical
2022-06-02,2,3068.274252958451,North,Historical
2022-06-03,2,2935.7752679159694,North,Historical
2022-06-04,2,2869.752226242777,North,Historical
2022-06-05,2,2776.3665624036953,North,Historical
2022-06-06,2,2737.682751413154,North,Historical
2022-06-07,2,3027.5977790495585,North,Historical
2022-06-08,2,2811.4674950989256,North,Historical
2022-06-09,2,2880.750718896933,North,Historical
2022-06-10,2,2794.507549583611,North,Historical
2022-06-11,2,2704.1735496561473,North,Historical
2022-06-12,2,2819.9376148279384,North,Historical
2022-06-13,2,2718.9065582710805,North,Historical
2022-06-14,2,3331.194823109416,North,Historical
2022-06-15,2,2953.8949759061256,North,Historical
2022-06-16,2,2915.6939509313456,North,Historical
2022-06-17,2,2701.285159556381,North,Historical
2022-06-18,2,2696.6933239459445,North,Historical
2022-06-19,2,2612.014569809732,North,Historical
2022-06-20,2,2953.361631815411,North,Historical
2022-06-21,2,3113.900609950871,North,Historical
2022-06-22,2,3147.507470131804,North,Historical
2022-06-23,2,2893.4954652507304,North,Historical
2022-06-24,2,3387.503829972241,North,Historical
2022-06-25,2,2529.476783953846,North,Historical
2022-06-26,2,2739.497200900884,North,Historical
2022-06-27,2,2767.3361909308987,North,Historical
2022-06-28,2,2919.1686695272247,North,Historical
2022-06-29,2,2813.4311369046995,North,Historical
2022-06-30,2,2986.8443986994,North,Historical
2022-07-01,2,2595.2739013527635,North,Historical
2022-07-02,2,2539.1468116450433,North,Historical
2022-07-03,2,2846.696559810457,North,Historical
2022-07-04,2,2802.2274318803975,North,Historical
2022-07-05,2,3149.35327229664,North,Historical
